	id	rp	sp	choice	purpose	npersons	age	employ_status	mainearn	arrival_time	gender	rail_ivtt	rail_cost	rail_transfers	rail_acc_time	rail_egr_time	rail_acc_mode	rail_egr_mode	seat_status	car_ivtt	car_cost	car_walk_time	car_parking_fee	rail_comfort	rp_transfer	rp_choice	rp_rail_ovt	rp_car_ovt
670	94	0	1	11	1	1	0	1	1	1	0	2.417	36.2	0	-1.0	-1.0	-1	-1	-1	3.05	32.0	-1.0	-1	2	0	1	0.5	0.05
671	95	1	0	1	0	2	0	1	1	0	1	1.167	20.0	0	0.083	0.333	0	0	0	1.5	12.5	0.083	1	-1	0	1	0.416	0.083
672	95	0	1	10	0	2	0	1	1	0	1	1.75	30.0	0	-1.0	-1.0	-1	-1	-1	1.583	12.5	-1.0	-1	1	0	1	0.417	0.083
673	95	0	1	10	0	2	0	1	1	0	1	1.583	20.0	1	-1.0	-1.0	-1	-1	-1	1.583	13.75	-1.0	-1	1	0	1	0.417	0.083
674	95	0	1	10	0	2	0	1	1	0	1	1.583	20.0	1	-1.0	-1.0	-1	-1	-1	1.583	12.5	-1.0	-1	1	0	1	0.417	0.083
675	95	0	1	10	0	2	0	1	1	0	1	1.75	20.0	0	-1.0	-1.0	-1	-1	-1	1.583	12.5	-1.0	-1	1	0	1	0.417	0.083
676	95	0	1	11	0	2	0	1	1	0	1	1.583	20.0	1	-1.0	-1.0	-1	-1	-1	1.583	15.0	-1.0	-1	1	0	1	0.417	0.083
677	96	1	0	0	0	4	1	1	1	0	0	1.5	40.0	1	0.167	0.333	1	0	0	1.25	8.75	0.167	1	-1	1	0	0.5	0.167
678	96	0	1	10	0	4	1	1	1	0	0	1.583	24.0	1	-1.0	-1.0	-1	-1	-1	1.417	13.125	-1.0	-1	1	1	0	0.5	0.167
679	96	0	1	10	0	4	1	1	1	0	0	1.583	24.0	1	-1.0	-1.0	-1	-1	-1	1.417	12.25	-1.0	-1	1	1	0	0.5	0.167
680	96	0	1	10	0	4	1	1	1	0	0	1.583	24.0	1	-1.0	-1.0	-1	-1	-1	1.417	11.375	-1.0	-1	1	1	0	0.5	0.167
681	96	0	1	10	0	4	1	1	1	0	0	1.583	24.0	1	-1.0	-1.0	-1	-1	-1	1.417	10.5	-1.0	-1	1	1	0	0.5	0.167
682	96	0	1	10	0	4	1	1	1	0	0	1.583	24.0	1	-1.0	-1.0	-1	-1	-1	1.417	9.625	-1.0	-1	1	1	0	0.5	0.167
683	96	0	1	10	0	4	1	1	1	0	0	1.583	24.0	1	-1.0	-1.0	-1	-1	-1	1.417	8.75	-1.0	-1	1	1	0	0.5	0.167
684	96	0	1	10	0	4	1	1	1	0	0	2.0	24.0	0	-1.0	-1.0	-1	-1	-1	1.417	8.75	-1.0	-1	0	1	0	0.5	0.167
685	96	0	1	10	0	4	1	1	1	0	0	1.75	32.0	1	-1.0	-1.0	-1	-1	-1	1.417	8.75	-1.0	-1	0	1	0	0.5	0.167
686	97	1	0	0	0	2	0	1	1	0	1	1.5	30.0	1	0.417	0.333	1	1	0	1.333	7.5	0.033	0	-1	1	0	0.75	0.033
687	97	0	1	10	0	2	0	1	1	0	1	2.0	21.0	1	-1.0	-1.0	-1	-1	-1	1.367	10.5	-1.0	-1	0	1	0	0.75	0.033
688	97	0	1	10	0	2	0	1	1	0	1	2.0	21.0	1	-1.0	-1.0	-1	-1	-1	1.367	9.75	-1.0	-1	0	1	0	0.75	0.033
689	97	0	1	10	0	2	0	1	1	0	1	2.0	21.0	1	-1.0	-1.0	-1	-1	-1	1.367	9.0	-1.0	-1	0	1	0	0.75	0.033
690	97	0	1	10	0	2	0	1	1	0	1	2.0	21.0	1	-1.0	-1.0	-1	-1	-1	1.367	8.25	-1.0	-1	0	1	0	0.75	0.033
691	97	0	1	10	0	2	0	1	1	0	1	2.0	21.0	1	-1.0	-1.0	-1	-1	-1	1.367	7.5	-1.0	-1	0	1	0	0.75	0.033
692	97	0	1	10	0	2	0	1	1	0	1	1.833	21.0	1	-1.0	-1.0	-1	-1	-1	1.367	7.5	-1.0	-1	1	1	0	0.75	0.033
693	97	0	1	10	0	2	0	1	1	0	1	2.0	25.5	1	-1.0	-1.0	-1	-1	-1	1.367	7.5	-1.0	-1	1	1	0	0.75	0.033
694	97	0	1	11	0	2	0	1	1	0	1	2.0	21.0	1	-1.0	-1.0	-1	-1	-1	1.367	11.25	-1.0	-1	0	1	0	0.75	0.033
695	98	1	0	1	0	6	1	0	0	0	1	1.333	22.0	0	0.25	0.25	0	0	0	1.5	6.667	0.0	1	-1	0	1	0.5	0.0
696	98	0	1	10	0	6	1	0	0	0	1	2.25	27.5	1	-1.0	-1.0	-1	-1	-1	1.5	6.0	-1.0	-1	1	0	1	0.5	0.0
697	98	0	1	11	0	6	1	0	0	0	1	2.25	27.5	1	-1.0	-1.0	-1	-1	-1	1.5	6.667	-1.0	-1	1	0	1	0.5	0.0
698	98	0	1	11	0	6	1	0	0	0	1	2.0	27.5	0	-1.0	-1.0	-1	-1	-1	1.5	6.667	-1.0	-1	2	0	1	0.5	0.0
699	98	0	1	11	0	6	1	0	0	0	1	1.833	33.0	1	-1.0	-1.0	-1	-1	-1	1.5	6.667	-1.0	-1	2	0	1	0.5	0.0
700	98	0	1	11	0	6	1	0	0	0	1	2.0	22.0	1	-1.0	-1.0	-1	-1	-1	1.5	6.667	-1.0	-1	1	0	1	0.5	0.0
701	99	1	0	0	0	5	1	1	0	0	1	2.0	45.0	0	0.417	0.333	0	0	0	1.5	19.998	0.083	1	-1	0	0	0.75	0.083
702	99	0	1	10	0	5	1	1	0	0	1	2.167	45.0	0	-1.0	-1.0	-1	-1	-1	1.583	19.998	-1.0	-1	1	0	0	0.75	0.083
703	99	0	1	10	0	5	1	1	0	0	1	2.75	36.0	0	-1.0	-1.0	-1	-1	-1	1.583	19.998	-1.0	-1	1	0	0	0.75	0.083
704	99	0	1	11	0	5	1	1	0	0	1	2.167	45.0	0	-1.0	-1.0	-1	-1	-1	1.583	22.0	-1.0	-1	1	0	0	0.75	0.083
705	99	0	1	11	0	5	1	1	0	0	1	2.417	36.0	0	-1.0	-1.0	-1	-1	-1	1.583	19.998	-1.0	-1	1	0	0	0.75	0.083
706	100	1	0	0	0	2	0	1	0	0	1	2.0	40.0	1	0.083	0.25	0	0	0	2.25	15.0	0.083	1	-1	1	0	0.333	0.083
707	100	0	1	10	0	2	0	1	0	0	1	1.75	32.0	1	-1.0	-1.0	-1	-1	-1	2.333	15.0	-1.0	-1	1	1	0	0.333	0.083
708	100	0	1	10	0	2	0	1	0	0	1	2.0	32.0	0	-1.0	-1.0	-1	-1	-1	2.333	19.5	-1.0	-1	0	1	0	0.333	0.083
709	100	0	1	10	0	2	0	1	0	0	1	2.0	32.0	0	-1.0	-1.0	-1	-1	-1	2.333	18.0	-1.0	-1	0	1	0	0.333	0.083
710	100	0	1	10	0	2	0	1	0	0	1	2.0	32.0	0	-1.0	-1.0	-1	-1	-1	2.333	16.5	-1.0	-1	0	1	0	0.333	0.083
711	100	0	1	10	0	2	0	1	0	0	1	2.0	32.0	0	-1.0	-1.0	-1	-1	-1	2.333	15.0	-1.0	-1	0	1	0	0.333	0.083
712	100	0	1	11	0	2	0	1	0	0	1	2.0	32.0	0	-1.0	-1.0	-1	-1	-1	2.333	21.0	-1.0	-1	0	1	0	0.333	0.083
713	101	1	0	1	1	1	0	0	0	1	0	1.75	20.0	1	0.333	0.417	1	1	0	2.5	30.0	0.167	1	-1	1	1	0.75	0.167
714	101	0	1	10	1	1	0	0	0	1	0	3.0	20.0	1	-1.0	-1.0	-1	-1	-1	2.667	21.0	-1.0	-1	2	1	1	0.75	0.167
715	101	0	1	10	1	1	0	0	0	1	0	3.0	23.0	1	-1.0	-1.0	-1	-1	-1	2.667	30.0	-1.0	-1	1	1	1	0.75	0.167
716	101	0	1	11	1	1	0	0	0	1	0	3.0	20.0	1	-1.0	-1.0	-1	-1	-1	2.667	24.0	-1.0	-1	2	1	1	0.75	0.167
717	101	0	1	11	1	1	0	0	0	1	0	3.0	20.0	1	-1.0	-1.0	-1	-1	-1	2.667	27.0	-1.0	-1	2	1	1	0.75	0.167
718	101	0	1	11	1	1	0	0	0	1	0	3.0	20.0	1	-1.0	-1.0	-1	-1	-1	2.667	30.0	-1.0	-1	2	1	1	0.75	0.167
719	101	0	1	11	1	1	0	0	0	1	0	2.75	23.0	1	-1.0	-1.0	-1	-1	-1	2.667	30.0	-1.0	-1	1	1	1	0.75	0.167
720	102	1	0	1	0	1	1	1	0	0	1	1.75	35.0	1	0.25	0.333	0	0	0	1.5	50.0	0.017	1	-1	1	1	0.583	0.017
721	102	0	1	10	0	1	1	1	0	0	1	2.583	35.0	1	-1.0	-1.0	-1	-1	-1	1.517	55.0	-1.0	-1	1	1	1	0.583	0.017
722	102	0	1	10	0	1	1	1	0	0	1	2.583	35.0	1	-1.0	-1.0	-1	-1	-1	1.517	50.0	-1.0	-1	1	1	1	0.583	0.017
723	102	0	1	10	0	1	1	1	0	0	1	2.583	42.0	1	-1.0	-1.0	-1	-1	-1	1.517	50.0	-1.0	-1	1	1	1	0.583	0.017
724	102	0	1	10	0	1	1	1	0	0	1	2.333	35.0	2	-1.0	-1.0	-1	-1	-1	1.517	50.0	-1.0	-1	1	1	1	0.583	0.017
725	102	0	1	11	0	1	1	1	0	0	1	2.583	35.0	1	-1.0	-1.0	-1	-1	-1	1.517	60.0	-1.0	-1	1	1	1	0.583	0.017
726	103	1	0	0	0	2	0	1	1	0	0	2.0	50.0	0	0.067	0.75	1	0	0	1.75	5.25	0.05	0	-1	0	0	0.817	0.05
727	103	0	1	10	0	2	0	1	1	0	0	2.817	30.0	0	-1.0	-1.0	-1	-1	-1	1.8	7.875	-1.0	-1	0	0	0	0.817	0.05
728	103	0	1	10	0	2	0	1	1	0	0	2.817	30.0	0	-1.0	-1.0	-1	-1	-1	1.8	7.35	-1.0	-1	0	0	0	0.817	0.05
729	103	0	1	10	0	2	0	1	1	0	0	2.817	30.0	0	-1.0	-1.0	-1	-1	-1	1.8	6.825	-1.0	-1	0	0	0	0.817	0.05
730	103	0	1	10	0	2	0	1	1	0	0	2.817	30.0	0	-1.0	-1.0	-1	-1	-1	1.8	6.3	-1.0	-1	0	0	0	0.817	0.05
731	103	0	1	10	0	2	0	1	1	0	0	2.817	30.0	0	-1.0	-1.0	-1	-1	-1	1.8	5.775	-1.0	-1	0	0	0	0.817	0.05
732	103	0	1	10	0	2	0	1	1	0	0	2.817	30.0	0	-1.0	-1.0	-1	-1	-1	1.8	5.25	-1.0	-1	0	0	0	0.817	0.05
733	103	0	1	10	0	2	0	1	1	0	0	2.483	40.0	0	-1.0	-1.0	-1	-1	-1	1.8	5.25	-1.0	-1	0	0	0	0.817	0.05
734	103	0	1	10	0	2	0	1	1	0	0	2.233	50.0	0	-1.0	-1.0	-1	-1	-1	1.8	5.25	-1.0	-1	0	0	0	0.817	0.05
735	104	1	0	1	0	1	0	1	1	1	0	1.5	36.0	0	0.25	0.25	0	0	0	1.5	1.0	0.833	1	-1	0	1	0.5	0.833
736	104	0	1	10	0	1	0	1	1	1	0	2.417	54.0	0	-1.0	-1.0	-1	-1	-1	2.333	0.7	-1.0	-1	1	0	1	0.5	0.833
737	104	0	1	11	0	1	0	1	1	1	0	2.417	54.0	0	-1.0	-1.0	-1	-1	-1	2.333	0.8	-1.0	-1	1	0	1	0.5	0.833
738	104	0	1	11	0	1	0	1	1	1	0	2.417	54.0	0	-1.0	-1.0	-1	-1	-1	2.333	0.9	-1.0	-1	1	0	1	0.5	0.833
739	104	0	1	11	0	1	0	1	1	1	0	2.417	54.0	0	-1.0	-1.0	-1	-1	-1	2.333	1.0	-1.0	-1	1	0	1	0.5	0.833
740	104	0	1	11	0	1	0	1	1	1	0	2.25	54.0	1	-1.0	-1.0	-1	-1	-1	2.333	1.0	-1.0	-1	2	0	1	0.5	0.833
741	104	0	1	11	0	1	0	1	1	1	0	2.0	54.0	0	-1.0	-1.0	-1	-1	-1	2.333	1.0	-1.0	-1	1	0	1	0.5	0.833
742	104	0	1	11	0	1	0	1	1	1	0	2.417	45.0	1	-1.0	-1.0	-1	-1	-1	2.333	1.0	-1.0	-1	1	0	1	0.5	0.833
743	105	1	0	1	0	1	1	0	0	0	0	1.5	38.0	0	0.167	0.333	0	1	0	2.0	40.0	0.167	1	-1	0	1	0.5	0.167
744	105	0	1	10	0	1	1	0	0	0	0	2.0	38.0	1	-1.0	-1.0	-1	-1	-1	2.167	44.0	-1.0	-1	1	0	1	0.5	0.167
745	105	0	1	10	0	1	1	0	0	0	0	2.0	38.0	1	-1.0	-1.0	-1	-1	-1	2.167	40.0	-1.0	-1	1	0	1	0.5	0.167
746	105	0	1	10	0	1	1	0	0	0	0	2.25	38.0	0	-1.0	-1.0	-1	-1	-1	2.167	40.0	-1.0	-1	1	0	1	0.5	0.167
747	105	0	1	10	0	1	1	0	0	0	0	2.417	38.0	0	-1.0	-1.0	-1	-1	-1	2.167	40.0	-1.0	-1	2	0	1	0.5	0.167
748	105	0	1	10	0	1	1	0	0	0	0	2.0	38.0	1	-1.0	-1.0	-1	-1	-1	2.167	48.0	-1.0	-1	1	0	1	0.5	0.167
749	105	0	1	11	0	1	1	0	0	0	0	2.0	38.0	1	-1.0	-1.0	-1	-1	-1	2.167	52.0	-1.0	-1	1	0	1	0.5	0.167
750	106	1	0	0	0	5	0	1	0	0	1	2.0	40.0	1	0.25	0.75	1	0	0	1.25	12.0	0.033	0	-1	1	0	1.0	0.033
751	106	0	1	10	0	5	0	1	0	0	1	2.417	32.0	0	-1.0	-1.0	-1	-1	-1	1.283	18.0	-1.0	-1	1	1	0	1.0	0.033
752	106	0	1	10	0	5	0	1	0	0	1	2.417	32.0	0	-1.0	-1.0	-1	-1	-1	1.283	16.8	-1.0	-1	1	1	0	1.0	0.033
753	106	0	1	10	0	5	0	1	0	0	1	2.417	32.0	0	-1.0	-1.0	-1	-1	-1	1.283	15.6	-1.0	-1	1	1	0	1.0	0.033
754	106	0	1	10	0	5	0	1	0	0	1	2.417	32.0	0	-1.0	-1.0	-1	-1	-1	1.283	14.4	-1.0	-1	1	1	0	1.0	0.033
755	106	0	1	10	0	5	0	1	0	0	1	2.417	32.0	0	-1.0	-1.0	-1	-1	-1	1.283	13.2	-1.0	-1	1	1	0	1.0	0.033
756	106	0	1	10	0	5	0	1	0	0	1	2.417	32.0	0	-1.0	-1.0	-1	-1	-1	1.283	12.0	-1.0	-1	1	1	0	1.0	0.033
757	106	0	1	10	0	5	0	1	0	0	1	2.667	24.0	0	-1.0	-1.0	-1	-1	-1	1.283	12.0	-1.0	-1	1	1	0	1.0	0.033
758	106	0	1	10	0	5	0	1	0	0	1	2.667	32.0	1	-1.0	-1.0	-1	-1	-1	1.283	12.0	-1.0	-1	0	1	0	1.0	0.033
759	107	1	0	0	0	3	0	1	0	0	0	1.5	23.75	0	0.333	0.167	0	0	0	1.333	3.333	0.083	1	-1	0	0	0.5	0.083
760	107	0	1	10	0	3	0	1	0	0	0	1.583	19.0	0	-1.0	-1.0	-1	-1	-1	1.417	5.0	-1.0	-1	0	0	0	0.5	0.083
761	107	0	1	10	0	3	0	1	0	0	0	1.583	19.0	0	-1.0	-1.0	-1	-1	-1	1.417	4.667	-1.0	-1	0	0	0	0.5	0.083
762	107	0	1	10	0	3	0	1	0	0	0	1.583	19.0	0	-1.0	-1.0	-1	-1	-1	1.417	4.333	-1.0	-1	0	0	0	0.5	0.083
763	107	0	1	10	0	3	0	1	0	0	0	1.583	19.0	0	-1.0	-1.0	-1	-1	-1	1.417	4.0	-1.0	-1	0	0	0	0.5	0.083
764	107	0	1	10	0	3	0	1	0	0	0	1.583	19.0	0	-1.0	-1.0	-1	-1	-1	1.417	3.667	-1.0	-1	0	0	0	0.5	0.083
765	107	0	1	10	0	3	0	1	0	0	0	1.583	19.0	0	-1.0	-1.0	-1	-1	-1	1.417	3.333	-1.0	-1	0	0	0	0.5	0.083
766	107	0	1	10	0	3	0	1	0	0	0	1.583	23.75	0	-1.0	-1.0	-1	-1	-1	1.417	3.333	-1.0	-1	1	0	0	0.5	0.083
767	107	0	1	10	0	3	0	1	0	0	0	1.75	19.0	0	-1.0	-1.0	-1	-1	-1	1.417	3.333	-1.0	-1	1	0	0	0.5	0.083
768	108	1	0	0	1	1	0	0	1	1	0	1.75	45.0	1	0.333	0.333	0	0	1	1.5	72.0	0.083	1	-1	1	0	0.666	0.083
769	108	0	1	10	1	1	0	0	1	1	0	2.417	22.5	1	-1.0	-1.0	-1	-1	-1	1.583	79.2	-1.0	-1	0	1	0	0.667	0.083
770	108	0	1	10	1	1	0	0	1	1	0	2.417	22.5	1	-1.0	-1.0	-1	-1	-1	1.583	72.0	-1.0	-1	0	1	0	0.667	0.083
771	108	0	1	10	1	1	0	0	1	1	0	2.167	22.5	1	-1.0	-1.0	-1	-1	-1	1.583	72.0	-1.0	-1	1	1	0	0.667	0.083
772	108	0	1	11	1	1	0	0	1	1	0	2.417	22.5	1	-1.0	-1.0	-1	-1	-1	1.583	93.6	-1.0	-1	0	1	0	0.667	0.083
773	108	0	1	11	1	1	0	0	1	1	0	1.917	45.0	1	-1.0	-1.0	-1	-1	-1	1.583	72.0	-1.0	-1	0	1	0	0.667	0.083
774	108	0	1	11	1	1	0	0	1	1	0	1.917	22.5	0	-1.0	-1.0	-1	-1	-1	1.583	72.0	-1.0	-1	1	1	0	0.667	0.083
775	109	1	0	0	0	1	0	0	1	0	0	1.5	40.0	1	0.25	0.333	0	0	0	1.167	8.0	0.017	1	-1	1	0	0.583	0.017
776	109	0	1	10	0	1	0	0	1	0	0	1.667	34.0	0	-1.0	-1.0	-1	-1	-1	1.183	12.0	-1.0	-1	0	1	0	0.583	0.017
777	109	0	1	10	0	1	0	0	1	0	0	1.667	34.0	0	-1.0	-1.0	-1	-1	-1	1.183	11.2	-1.0	-1	0	1	0	0.583	0.017
778	109	0	1	10	0	1	0	0	1	0	0	1.667	34.0	0	-1.0	-1.0	-1	-1	-1	1.183	10.4	-1.0	-1	0	1	0	0.583	0.017
779	109	0	1	10	0	1	0	0	1	0	0	1.667	34.0	0	-1.0	-1.0	-1	-1	-1	1.183	9.6	-1.0	-1	0	1	0	0.583	0.017
780	109	0	1	10	0	1	0	0	1	0	0	1.667	34.0	0	-1.0	-1.0	-1	-1	-1	1.183	8.8	-1.0	-1	0	1	0	0.583	0.017
781	109	0	1	10	0	1	0	0	1	0	0	1.667	34.0	0	-1.0	-1.0	-1	-1	-1	1.183	8.0	-1.0	-1	0	1	0	0.583	0.017
782	109	0	1	10	0	1	0	0	1	0	0	2.083	28.0	1	-1.0	-1.0	-1	-1	-1	1.183	8.0	-1.0	-1	0	1	0	0.583	0.017
783	109	0	1	10	0	1	0	0	1	0	0	1.833	40.0	1	-1.0	-1.0	-1	-1	-1	1.183	8.0	-1.0	-1	0	1	0	0.583	0.017
784	110	1	0	1	1	1	1	0	1	0	0	1.417	36.2	0	0.25	0.25	0	0	0	2.0	90.0	0.117	0	-1	0	1	0.5	0.117
785	110	0	1	10	1	1	1	0	1	0	0	2.333	47.05	0	-1.0	-1.0	-1	-1	-1	2.117	54.0	-1.0	-1	2	0	1	0.5	0.117
786	110	0	1	11	1	1	1	0	1	0	0	2.333	47.05	0	-1.0	-1.0	-1	-1	-1	2.117	63.0	-1.0	-1	2	0	1	0.5	0.117
787	110	0	1	11	1	1	1	0	1	0	0	2.333	47.05	0	-1.0	-1.0	-1	-1	-1	2.117	72.0	-1.0	-1	2	0	1	0.5	0.117
788	110	0	1	11	1	1	1	0	1	0	0	2.333	47.05	0	-1.0	-1.0	-1	-1	-1	2.117	81.0	-1.0	-1	2	0	1	0.5	0.117
789	110	0	1	11	1	1	1	0	1	0	0	2.333	47.05	0	-1.0	-1.0	-1	-1	-1	2.117	90.0	-1.0	-1	2	0	1	0.5	0.117
790	110	0	1	11	1	1	1	0	1	0	0	2.167	47.05	1	-1.0	-1.0	-1	-1	-1	2.117	90.0	-1.0	-1	1	0	1	0.5	0.117
791	110	0	1	11	1	1	1	0	1	0	0	2.167	41.65	0	-1.0	-1.0	-1	-1	-1	2.117	90.0	-1.0	-1	2	0	1	0.5	0.117
792	110	0	1	11	1	1	1	0	1	0	0	1.917	47.05	0	-1.0	-1.0	-1	-1	-1	2.117	90.0	-1.0	-1	1	0	1	0.5	0.117
793	111	1	0	0	0	3	0	0	1	0	0	2.0	40.0	1	0.25	0.5	0	0	0	0.917	8.333	0.083	1	-1	1	0	0.75	0.083
794	111	0	1	10	0	3	0	0	1	0	0	2.167	24.0	0	-1.0	-1.0	-1	-1	-1	1.0	12.5	-1.0	-1	1	1	0	0.75	0.083
795	111	0	1	10	0	3	0	0	1	0	0	2.167	24.0	0	-1.0	-1.0	-1	-1	-1	1.0	11.667	-1.0	-1	1	1	0	0.75	0.083
796	111	0	1	10	0	3	0	0	1	0	0	2.167	24.0	0	-1.0	-1.0	-1	-1	-1	1.0	10.833	-1.0	-1	1	1	0	0.75	0.083
797	111	0	1	10	0	3	0	0	1	0	0	2.167	24.0	0	-1.0	-1.0	-1	-1	-1	1.0	10.0	-1.0	-1	1	1	0	0.75	0.083
798	111	0	1	10	0	3	0	0	1	0	0	2.167	24.0	0	-1.0	-1.0	-1	-1	-1	1.0	9.167	-1.0	-1	1	1	0	0.75	0.083
799	111	0	1	10	0	3	0	0	1	0	0	2.167	24.0	0	-1.0	-1.0	-1	-1	-1	1.0	8.333	-1.0	-1	1	1	0	0.75	0.083
800	111	0	1	10	0	3	0	0	1	0	0	2.417	40.0	0	-1.0	-1.0	-1	-1	-1	1.0	8.333	-1.0	-1	1	1	0	0.75	0.083
801	111	0	1	10	0	3	0	0	1	0	0	2.417	24.0	1	-1.0	-1.0	-1	-1	-1	1.0	8.333	-1.0	-1	0	1	0	0.75	0.083
802	112	1	0	0	0	4	0	0	1	0	0	1.5	35.0	0	0.167	0.5	0	0	0	1.5	10.0	0.017	1	-1	0	0	0.667	0.017
803	112	0	1	10	0	4	0	0	1	0	0	1.75	17.5	0	-1.0	-1.0	-1	-1	-1	1.517	15.0	-1.0	-1	1	0	0	0.667	0.017
804	112	0	1	10	0	4	0	0	1	0	0	1.75	17.5	0	-1.0	-1.0	-1	-1	-1	1.517	14.0	-1.0	-1	1	0	0	0.667	0.017
805	112	0	1	10	0	4	0	0	1	0	0	1.75	17.5	0	-1.0	-1.0	-1	-1	-1	1.517	13.0	-1.0	-1	1	0	0	0.667	0.017
806	112	0	1	10	0	4	0	0	1	0	0	1.75	17.5	0	-1.0	-1.0	-1	-1	-1	1.517	11.0	-1.0	-1	1	0	0	0.667	0.017
807	112	0	1	10	0	4	0	0	1	0	0	1.75	17.5	0	-1.0	-1.0	-1	-1	-1	1.517	10.0	-1.0	-1	1	0	0	0.667	0.017
808	112	0	1	10	0	4	0	0	1	0	0	2.167	17.5	0	-1.0	-1.0	-1	-1	-1	1.517	10.0	-1.0	-1	0	0	0	0.667	0.017
809	112	0	1	10	0	4	0	0	1	0	0	1.917	26.25	0	-1.0	-1.0	-1	-1	-1	1.517	10.0	-1.0	-1	1	0	0	0.667	0.017
810	112	0	1	10	0	4	0	0	1	0	0	1.75	17.5	0	-1.0	-1.0	-1	-1	-1	1.517	12.0	-1.0	-1	1	0	0	0.667	0.017
811	113	1	0	1	0	2	1	1	0	0	1	2.0	10.0	1	0.167	0.5	0	0	1	2.0	17.5	0.083	0	-1	1	1	0.667	0.083
812	113	0	1	10	0	2	1	1	0	0	1	3.0	15.0	1	-1.0	-1.0	-1	-1	-1	2.083	15.75	-1.0	-1	1	1	1	0.667	0.083
813	113	0	1	10	0	2	1	1	0	0	1	3.25	15.0	2	-1.0	-1.0	-1	-1	-1	2.083	17.5	-1.0	-1	1	1	1	0.667	0.083
814	113	0	1	10	0	2	1	1	0	0	1	2.667	15.0	1	-1.0	-1.0	-1	-1	-1	2.083	17.5	-1.0	-1	2	1	1	0.667	0.083
815	113	0	1	11	0	2	1	1	0	0	1	3.0	15.0	1	-1.0	-1.0	-1	-1	-1	2.083	17.5	-1.0	-1	1	1	1	0.667	0.083
816	114	1	0	0	0	3	0	1	0	0	1	1.75	25.0	1	0.083	1.0	0	0	0	1.167	1.333	0.033	0	-1	1	0	1.083	0.033
817	114	0	1	10	0	3	0	1	0	0	1	2.333	12.5	1	-1.0	-1.0	-1	-1	-1	1.2	2.0	-1.0	-1	0	1	0	1.083	0.033
818	114	0	1	10	0	3	0	1	0	0	1	2.333	12.5	1	-1.0	-1.0	-1	-1	-1	1.2	1.867	-1.0	-1	0	1	0	1.083	0.033
819	114	0	1	10	0	3	0	1	0	0	1	2.333	12.5	1	-1.0	-1.0	-1	-1	-1	1.2	1.733	-1.0	-1	0	1	0	1.083	0.033
820	114	0	1	10	0	3	0	1	0	0	1	2.333	12.5	1	-1.0	-1.0	-1	-1	-1	1.2	1.6	-1.0	-1	0	1	0	1.083	0.033
821	114	0	1	10	0	3	0	1	0	0	1	2.333	12.5	1	-1.0	-1.0	-1	-1	-1	1.2	1.467	-1.0	-1	0	1	0	1.083	0.033
822	114	0	1	10	0	3	0	1	0	0	1	2.333	12.5	1	-1.0	-1.0	-1	-1	-1	1.2	1.333	-1.0	-1	0	1	0	1.083	0.033
823	114	0	1	10	0	3	0	1	0	0	1	2.583	12.5	1	-1.0	-1.0	-1	-1	-1	1.2	1.333	-1.0	-1	1	1	0	1.083	0.033
824	114	0	1	10	0	3	0	1	0	0	1	2.333	18.75	1	-1.0	-1.0	-1	-1	-1	1.2	1.333	-1.0	-1	1	1	0	1.083	0.033
825	116	1	0	1	0	2	1	1	1	1	1	1.5	35.0	0	0.167	0.167	0	0	0	2.5	30.0	0.083	0	-1	0	1	0.334	0.083
826	117	1	0	1	0	2	0	0	0	0	1	1.75	30.0	0	0.167	0.167	0	1	0	1.75	10.0	0.167	0	-1	0	1	0.334	0.167
827	117	0	1	10	0	2	0	0	0	0	1	2.083	30.0	1	-1.0	-1.0	-1	-1	-1	1.917	12.0	-1.0	-1	1	0	1	0.333	0.167
828	117	0	1	10	0	2	0	0	0	0	1	2.083	30.0	1	-1.0	-1.0	-1	-1	-1	1.917	11.0	-1.0	-1	1	0	1	0.333	0.167
829	117	0	1	10	0	2	0	0	0	0	1	2.083	30.0	1	-1.0	-1.0	-1	-1	-1	1.917	10.0	-1.0	-1	1	0	1	0.333	0.167
830	117	0	1	10	0	2	0	0	0	0	1	2.333	30.0	0	-1.0	-1.0	-1	-1	-1	1.917	10.0	-1.0	-1	1	0	1	0.333	0.167
831	117	0	1	10	0	2	0	0	0	0	1	2.333	36.0	0	-1.0	-1.0	-1	-1	-1	1.917	10.0	-1.0	-1	1	0	1	0.333	0.167
832	117	0	1	11	0	2	0	0	0	0	1	2.083	30.0	1	-1.0	-1.0	-1	-1	-1	1.917	13.0	-1.0	-1	1	0	1	0.333	0.167
833	118	1	0	1	0	6	1	0	0	1	1	2.0	30.5	2	0.117	0.083	0	1	0	2.0	1.875	0.083	1	-1	2	1	0.2	0.083
834	118	0	1	10	0	6	1	0	0	1	1	2.2	38.15	2	-1.0	-1.0	-1	-1	-1	2.083	1.692	-1.0	-1	2	2	1	0.2	0.083
835	118	0	1	10	0	6	1	0	0	1	1	2.533	45.75	3	-1.0	-1.0	-1	-1	-1	2.083	1.875	-1.0	-1	2	2	1	0.2	0.083
836	118	0	1	11	0	6	1	0	0	1	1	2.2	38.15	2	-1.0	-1.0	-1	-1	-1	2.083	1.875	-1.0	-1	2	2	1	0.2	0.083
837	118	0	1	11	0	6	1	0	0	1	1	2.783	45.75	2	-1.0	-1.0	-1	-1	-1	2.083	1.875	-1.0	-1	1	2	1	0.2	0.083
