id	rp	sp	choice	purpose	npersons	age	employ_status	mainearn	arrival_time	gender	rail_ivtt	rail_cost	rail_transfers	rail_acc_time	rail_egr_time	rail_acc_mode	rail_egr_mode	seat_status	car_ivtt	car_cost	car_walk_time	car_parking_fee	rail_comfort	rp_transfer	rp_choice	rp_rail_ovt	rp_car_ovt
107	0	1	10	0	3	0	1	0	0	0	1.583	19	0	-1	-1	-1	-1	-1	1.417	4.333	-1	-1	0	0	0	0.5	0.083
107	0	1	10	0	3	0	1	0	0	0	1.583	19	0	-1	-1	-1	-1	-1	1.417	4	-1	-1	0	0	0	0.5	0.083
107	0	1	10	0	3	0	1	0	0	0	1.583	19	0	-1	-1	-1	-1	-1	1.417	3.667	-1	-1	0	0	0	0.5	0.083
107	0	1	10	0	3	0	1	0	0	0	1.583	19	0	-1	-1	-1	-1	-1	1.417	3.333	-1	-1	0	0	0	0.5	0.083
107	0	1	10	0	3	0	1	0	0	0	1.583	23.75	0	-1	-1	-1	-1	-1	1.417	3.333	-1	-1	1	0	0	0.5	0.083
107	0	1	10	0	3	0	1	0	0	0	1.75	19	0	-1	-1	-1	-1	-1	1.417	3.333	-1	-1	1	0	0	0.5	0.083
108	1	0	0	1	1	0	0	1	1	0	1.75	45	1	0.333	0.333	0	0	1	1.5	72	0.083	1	-1	1	0	0.666	0.083
108	0	1	10	1	1	0	0	1	1	0	2.417	22.5	1	-1	-1	-1	-1	-1	1.583	79.2	-1	-1	0	1	0	0.667	0.083
108	0	1	10	1	1	0	0	1	1	0	2.417	22.5	1	-1	-1	-1	-1	-1	1.583	72	-1	-1	0	1	0	0.667	0.083
108	0	1	10	1	1	0	0	1	1	0	2.167	22.5	1	-1	-1	-1	-1	-1	1.583	72	-1	-1	1	1	0	0.667	0.083
108	0	1	11	1	1	0	0	1	1	0	2.417	22.5	1	-1	-1	-1	-1	-1	1.583	93.6	-1	-1	0	1	0	0.667	0.083
108	0	1	11	1	1	0	0	1	1	0	1.917	45	1	-1	-1	-1	-1	-1	1.583	72	-1	-1	0	1	0	0.667	0.083
108	0	1	11	1	1	0	0	1	1	0	1.917	22.5	0	-1	-1	-1	-1	-1	1.583	72	-1	-1	1	1	0	0.667	0.083
109	1	0	0	0	1	0	0	1	0	0	1.5	40	1	0.25	0.333	0	0	0	1.167	8	0.017	1	-1	1	0	0.583	0.017
109	0	1	10	0	1	0	0	1	0	0	1.667	34	0	-1	-1	-1	-1	-1	1.183	12	-1	-1	0	1	0	0.583	0.017
109	0	1	10	0	1	0	0	1	0	0	1.667	34	0	-1	-1	-1	-1	-1	1.183	11.2	-1	-1	0	1	0	0.583	0.017
109	0	1	10	0	1	0	0	1	0	0	1.667	34	0	-1	-1	-1	-1	-1	1.183	10.4	-1	-1	0	1	0	0.583	0.017
109	0	1	10	0	1	0	0	1	0	0	1.667	34	0	-1	-1	-1	-1	-1	1.183	9.6	-1	-1	0	1	0	0.583	0.017
109	0	1	10	0	1	0	0	1	0	0	1.667	34	0	-1	-1	-1	-1	-1	1.183	8.8	-1	-1	0	1	0	0.583	0.017
109	0	1	10	0	1	0	0	1	0	0	1.667	34	0	-1	-1	-1	-1	-1	1.183	8	-1	-1	0	1	0	0.583	0.017
109	0	1	10	0	1	0	0	1	0	0	2.083	28	1	-1	-1	-1	-1	-1	1.183	8	-1	-1	0	1	0	0.583	0.017
109	0	1	10	0	1	0	0	1	0	0	1.833	40	1	-1	-1	-1	-1	-1	1.183	8	-1	-1	0	1	0	0.583	0.017
110	1	0	1	1	1	1	0	1	0	0	1.417	36.2	0	0.25	0.25	0	0	0	2	90	0.117	0	-1	0	1	0.5	0.117
110	0	1	10	1	1	1	0	1	0	0	2.333	47.05	0	-1	-1	-1	-1	-1	2.117	54	-1	-1	2	0	1	0.5	0.117
110	0	1	11	1	1	1	0	1	0	0	2.333	47.05	0	-1	-1	-1	-1	-1	2.117	63	-1	-1	2	0	1	0.5	0.117
110	0	1	11	1	1	1	0	1	0	0	2.333	47.05	0	-1	-1	-1	-1	-1	2.117	72	-1	-1	2	0	1	0.5	0.117
110	0	1	11	1	1	1	0	1	0	0	2.333	47.05	0	-1	-1	-1	-1	-1	2.117	81	-1	-1	2	0	1	0.5	0.117
110	0	1	11	1	1	1	0	1	0	0	2.333	47.05	0	-1	-1	-1	-1	-1	2.117	90	-1	-1	2	0	1	0.5	0.117
110	0	1	11	1	1	1	0	1	0	0	2.167	47.05	1	-1	-1	-1	-1	-1	2.117	90	-1	-1	1	0	1	0.5	0.117
110	0	1	11	1	1	1	0	1	0	0	2.167	41.65	0	-1	-1	-1	-1	-1	2.117	90	-1	-1	2	0	1	0.5	0.117
110	0	1	11	1	1	1	0	1	0	0	1.917	47.05	0	-1	-1	-1	-1	-1	2.117	90	-1	-1	1	0	1	0.5	0.117
111	1	0	0	0	3	0	0	1	0	0	2	40	1	0.25	0.5	0	0	0	0.917	8.333	0.083	1	-1	1	0	0.75	0.083
111	0	1	10	0	3	0	0	1	0	0	2.167	24	0	-1	-1	-1	-1	-1	1	12.5	-1	-1	1	1	0	0.75	0.083
111	0	1	10	0	3	0	0	1	0	0	2.167	24	0	-1	-1	-1	-1	-1	1	11.667	-1	-1	1	1	0	0.75	0.083
111	0	1	10	0	3	0	0	1	0	0	2.167	24	0	-1	-1	-1	-1	-1	1	10.833	-1	-1	1	1	0	0.75	0.083
111	0	1	10	0	3	0	0	1	0	0	2.167	24	0	-1	-1	-1	-1	-1	1	10	-1	-1	1	1	0	0.75	0.083
111	0	1	10	0	3	0	0	1	0	0	2.167	24	0	-1	-1	-1	-1	-1	1	9.167	-1	-1	1	1	0	0.75	0.083
111	0	1	10	0	3	0	0	1	0	0	2.167	24	0	-1	-1	-1	-1	-1	1	8.333	-1	-1	1	1	0	0.75	0.083
111	0	1	10	0	3	0	0	1	0	0	2.417	40	0	-1	-1	-1	-1	-1	1	8.333	-1	-1	1	1	0	0.75	0.083
111	0	1	10	0	3	0	0	1	0	0	2.417	24	1	-1	-1	-1	-1	-1	1	8.333	-1	-1	0	1	0	0.75	0.083
112	1	0	0	0	4	0	0	1	0	0	1.5	35	0	0.167	0.5	0	0	0	1.5	10	0.017	1	-1	0	0	0.667	0.017
112	0	1	10	0	4	0	0	1	0	0	1.75	17.5	0	-1	-1	-1	-1	-1	1.517	15	-1	-1	1	0	0	0.667	0.017
112	0	1	10	0	4	0	0	1	0	0	1.75	17.5	0	-1	-1	-1	-1	-1	1.517	14	-1	-1	1	0	0	0.667	0.017
112	0	1	10	0	4	0	0	1	0	0	1.75	17.5	0	-1	-1	-1	-1	-1	1.517	13	-1	-1	1	0	0	0.667	0.017
112	0	1	10	0	4	0	0	1	0	0	1.75	17.5	0	-1	-1	-1	-1	-1	1.517	11	-1	-1	1	0	0	0.667	0.017
112	0	1	10	0	4	0	0	1	0	0	1.75	17.5	0	-1	-1	-1	-1	-1	1.517	10	-1	-1	1	0	0	0.667	0.017
112	0	1	10	0	4	0	0	1	0	0	2.167	17.5	0	-1	-1	-1	-1	-1	1.517	10	-1	-1	0	0	0	0.667	0.017
112	0	1	10	0	4	0	0	1	0	0	1.917	26.25	0	-1	-1	-1	-1	-1	1.517	10	-1	-1	1	0	0	0.667	0.017
112	0	1	10	0	4	0	0	1	0	0	1.75	17.5	0	-1	-1	-1	-1	-1	1.517	12	-1	-1	1	0	0	0.667	0.017
113	1	0	1	0	2	1	1	0	0	1	2	10	1	0.167	0.5	0	0	1	2	17.5	0.083	0	-1	1	1	0.667	0.083
113	0	1	10	0	2	1	1	0	0	1	3	15	1	-1	-1	-1	-1	-1	2.083	15.75	-1	-1	1	1	1	0.667	0.083
113	0	1	10	0	2	1	1	0	0	1	3.25	15	2	-1	-1	-1	-1	-1	2.083	17.5	-1	-1	1	1	1	0.667	0.083
113	0	1	10	0	2	1	1	0	0	1	2.667	15	1	-1	-1	-1	-1	-1	2.083	17.5	-1	-1	2	1	1	0.667	0.083
113	0	1	11	0	2	1	1	0	0	1	3	15	1	-1	-1	-1	-1	-1	2.083	17.5	-1	-1	1	1	1	0.667	0.083
114	1	0	0	0	3	0	1	0	0	1	1.75	25	1	0.083	1	0	0	0	1.167	1.333	0.033	0	-1	1	0	1.083	0.033
114	0	1	10	0	3	0	1	0	0	1	2.333	12.5	1	-1	-1	-1	-1	-1	1.2	2	-1	-1	0	1	0	1.083	0.033
114	0	1	10	0	3	0	1	0	0	1	2.333	12.5	1	-1	-1	-1	-1	-1	1.2	1.867	-1	-1	0	1	0	1.083	0.033
114	0	1	10	0	3	0	1	0	0	1	2.333	12.5	1	-1	-1	-1	-1	-1	1.2	1.733	-1	-1	0	1	0	1.083	0.033
114	0	1	10	0	3	0	1	0	0	1	2.333	12.5	1	-1	-1	-1	-1	-1	1.2	1.6	-1	-1	0	1	0	1.083	0.033
114	0	1	10	0	3	0	1	0	0	1	2.333	12.5	1	-1	-1	-1	-1	-1	1.2	1.467	-1	-1	0	1	0	1.083	0.033
114	0	1	10	0	3	0	1	0	0	1	2.333	12.5	1	-1	-1	-1	-1	-1	1.2	1.333	-1	-1	0	1	0	1.083	0.033
114	0	1	10	0	3	0	1	0	0	1	2.583	12.5	1	-1	-1	-1	-1	-1	1.2	1.333	-1	-1	1	1	0	1.083	0.033
114	0	1	10	0	3	0	1	0	0	1	2.333	18.75	1	-1	-1	-1	-1	-1	1.2	1.333	-1	-1	1	1	0	1.083	0.033
116	1	0	1	0	2	1	1	1	1	1	1.5	35	0	0.167	0.167	0	0	0	2.5	30	0.083	0	-1	0	1	0.334	0.083
117	1	0	1	0	2	0	0	0	0	1	1.75	30	0	0.167	0.167	0	1	0	1.75	10	0.167	0	-1	0	1	0.334	0.167
117	0	1	10	0	2	0	0	0	0	1	2.083	30	1	-1	-1	-1	-1	-1	1.917	12	-1	-1	1	0	1	0.333	0.167
117	0	1	10	0	2	0	0	0	0	1	2.083	30	1	-1	-1	-1	-1	-1	1.917	11	-1	-1	1	0	1	0.333	0.167
117	0	1	10	0	2	0	0	0	0	1	2.083	30	1	-1	-1	-1	-1	-1	1.917	10	-1	-1	1	0	1	0.333	0.167
117	0	1	10	0	2	0	0	0	0	1	2.333	30	0	-1	-1	-1	-1	-1	1.917	10	-1	-1	1	0	1	0.333	0.167
117	0	1	10	0	2	0	0	0	0	1	2.333	36	0	-1	-1	-1	-1	-1	1.917	10	-1	-1	1	0	1	0.333	0.167
117	0	1	11	0	2	0	0	0	0	1	2.083	30	1	-1	-1	-1	-1	-1	1.917	13	-1	-1	1	0	1	0.333	0.167
118	1	0	1	0	6	1	0	0	1	1	2	30.5	2	0.117	0.083	0	1	0	2	1.875	0.083	1	-1	2	1	0.2	0.083
118	0	1	10	0	6	1	0	0	1	1	2.2	38.15	2	-1	-1	-1	-1	-1	2.083	1.692	-1	-1	2	2	1	0.2	0.083
118	0	1	10	0	6	1	0	0	1	1	2.533	45.75	3	-1	-1	-1	-1	-1	2.083	1.875	-1	-1	2	2	1	0.2	0.083
118	0	1	11	0	6	1	0	0	1	1	2.2	38.15	2	-1	-1	-1	-1	-1	2.083	1.875	-1	-1	2	2	1	0.2	0.083
118	0	1	11	0	6	1	0	0	1	1	2.783	45.75	2	-1	-1	-1	-1	-1	2.083	1.875	-1	-1	1	2	1	0.2	0.083
118	0	1	11	0	6	1	0	0	1	1	2.783	38.15	3	-1	-1	-1	-1	-1	2.083	1.875	-1	-1	1	2	1	0.2	0.083
119	1	0	0	0	2	0	0	1	0	1	1.75	30	0	0.167	0.5	0	1	0	1.5	12.5	0.033	1	-1	0	0	0.667	0.033
119	0	1	10	0	2	0	0	1	0	1	2.167	24	0	-1	-1	-1	-1	-1	1.533	18.75	-1	-1	0	0	0	0.667	0.033
119	0	1	10	0	2	0	0	1	0	1	2.167	24	0	-1	-1	-1	-1	-1	1.533	17.5	-1	-1	0	0	0	0.667	0.033
119	0	1	10	0	2	0	0	1	0	1	2.167	24	0	-1	-1	-1	-1	-1	1.533	16.25	-1	-1	0	0	0	0.667	0.033
119	0	1	10	0	2	0	0	1	0	1	2.167	24	0	-1	-1	-1	-1	-1	1.533	15	-1	-1	0	0	0	0.667	0.033
119	0	1	10	0	2	0	0	1	0	1	2.167	24	0	-1	-1	-1	-1	-1	1.533	13.75	-1	-1	0	0	0	0.667	0.033
119	0	1	10	0	2	0	0	1	0	1	2.167	24	0	-1	-1	-1	-1	-1	1.533	12.5	-1	-1	0	0	0	0.667	0.033
119	0	1	10	0	2	0	0	1	0	1	1.917	30	0	-1	-1	-1	-1	-1	1.533	12.5	-1	-1	0	0	0	0.667	0.033
119	0	1	10	0	2	0	0	1	0	1	1.917	27	0	-1	-1	-1	-1	-1	1.533	12.5	-1	-1	1	0	0	0.667	0.033
120	1	0	0	0	3	1	1	1	0	1	1.5	35	1	0.083	0.5	1	0	0	2	4.167	0.083	1	-1	1	0	0.583	0.083
120	0	1	10	0	3	1	1	1	0	1	1.667	29.75	0	-1	-1	-1	-1	-1	2.083	6.25	-1	-1	0	1	0	0.583	0.083
120	0	1	10	0	3	1	1	1	0	1	1.667	29.75	0	-1	-1	-1	-1	-1	2.083	5.833	-1	-1	0	1	0	0.583	0.083
120	0	1	10	0	3	1	1	1	0	1	1.667	29.75	0	-1	-1	-1	-1	-1	2.083	5.417	-1	-1	0	1	0	0.583	0.083
120	0	1	10	0	3	1	1	1	0	1	1.667	29.75	0	-1	-1	-1	-1	-1	2.083	5	-1	-1	0	1	0	0.583	0.083
120	0	1	10	0	3	1	1	1	0	1	1.667	29.75	0	-1	-1	-1	-1	-1	2.083	4.583	-1	-1	0	1	0	0.583	0.083
120	0	1	10	0	3	1	1	1	0	1	1.667	29.75	0	-1	-1	-1	-1	-1	2.083	4.167	-1	-1	0	1	0	0.583	0.083
120	0	1	10	0	3	1	1	1	0	1	2.083	24.5	1	-1	-1	-1	-1	-1	2.083	4.167	-1	-1	0	1	0	0.583	0.083
120	0	1	10	0	3	1	1	1	0	1	1.833	35	1	-1	-1	-1	-1	-1	2.083	4.167	-1	-1	0	1	0	0.583	0.083
121	1	0	1	0	1	0	1	0	1	0	1.5	30	0	0.167	0.167	0	0	0	1.583	35	0.033	1	-1	0	1	0.334	0.033
121	0	1	10	0	1	0	1	0	1	0	1.833	30	1	-1	-1	-1	-1	-1	1.617	35	-1	-1	1	0	1	0.333	0.033
121	0	1	10	0	1	0	1	0	1	0	1.833	37.5	0	-1	-1	-1	-1	-1	1.617	35	-1	-1	1	0	1	0.333	0.033
121	0	1	10	0	1	0	1	0	1	0	1.833	45	0	-1	-1	-1	-1	-1	1.617	35	-1	-1	2	0	1	0.333	0.033
121	0	1	11	0	1	0	1	0	1	0	1.833	30	1	-1	-1	-1	-1	-1	1.617	38.5	-1	-1	1	0	1	0.333	0.033
122	1	0	1	0	1	0	1	0	1	0	1.5	21.7	0	0.167	0.05	1	0	0	1.5	15	0.083	1	-1	0	1	0.217	0.083
122	0	1	10	0	1	0	1	0	1	0	1.717	21.7	0	-1	-1	-1	-1	-1	1.583	22.5	-1	-1	1	0	1	0.217	0.083
122	0	1	10	0	1	0	1	0	1	0	1.717	21.7	0	-1	-1	-1	-1	-1	1.583	21	-1	-1	1	0	1	0.217	0.083
122	0	1	10	0	1	0	1	0	1	0	1.717	21.7	0	-1	-1	-1	-1	-1	1.583	19.5	-1	-1	1	0	1	0.217	0.083
122	0	1	10	0	1	0	1	0	1	0	1.717	21.7	0	-1	-1	-1	-1	-1	1.583	18	-1	-1	1	0	1	0.217	0.083
122	0	1	10	0	1	0	1	0	1	0	1.717	21.7	0	-1	-1	-1	-1	-1	1.583	16.5	-1	-1	1	0	1	0.217	0.083
122	0	1	10	0	1	0	1	0	1	0	1.717	21.7	0	-1	-1	-1	-1	-1	1.583	15	-1	-1	1	0	1	0.217	0.083
122	0	1	10	0	1	0	1	0	1	0	1.967	21.7	0	-1	-1	-1	-1	-1	1.583	15	-1	-1	1	0	1	0.217	0.083
122	0	1	10	0	1	0	1	0	1	0	2.133	32.55	0	-1	-1	-1	-1	-1	1.583	15	-1	-1	1	0	1	0.217	0.083
123	1	0	1	1	2	0	0	1	1	0	2	37	1	0.25	0.25	0	0	1	2	25	0.033	1	-1	1	1	0.5	0.033
123	0	1	10	1	2	0	0	1	1	0	3.083	37	2	-1	-1	-1	-1	-1	2.033	25	-1	-1	1	1	1	0.5	0.033
123	0	1	10	1	2	0	0	1	1	0	2.5	37	1	-1	-1	-1	-1	-1	2.033	12.5	-1	-1	2	1	1	0.5	0.033
123	0	1	10	1	2	0	0	1	1	0	3.083	55.5	1	-1	-1	-1	-1	-1	2.033	25	-1	-1	1	1	1	0.5	0.033
123	0	1	11	1	2	0	0	1	1	0	2.5	37	1	-1	-1	-1	-1	-1	2.033	15	-1	-1	2	1	1	0.5	0.033
123	0	1	11	1	2	0	0	1	1	0	2.5	37	1	-1	-1	-1	-1	-1	2.033	17.5	-1	-1	2	1	1	0.5	0.033
123	0	1	11	1	2	0	0	1	1	0	2.5	37	1	-1	-1	-1	-1	-1	2.033	20	-1	-1	2	1	1	0.5	0.033
123	0	1	11	1	2	0	0	1	1	0	2.5	37	1	-1	-1	-1	-1	-1	2.033	22.5	-1	-1	2	1	1	0.5	0.033
123	0	1	11	1	2	0	0	1	1	0	2.5	37	1	-1	-1	-1	-1	-1	2.033	25	-1	-1	2	1	1	0.5	0.033
124	1	0	1	0	1	1	1	0	0	1	1.25	20.7	0	0.25	0.333	0	0	0	1.5	15	0.017	1	-1	0	1	0.583	0.017
124	0	1	11	0	1	1	1	0	0	1	2.167	20.7	1	-1	-1	-1	-1	-1	1.517	7.5	-1	-1	2	0	1	0.583	0.017
124	0	1	11	0	1	1	1	0	0	1	2.167	20.7	1	-1	-1	-1	-1	-1	1.517	9	-1	-1	2	0	1	0.583	0.017
124	0	1	11	0	1	1	1	0	0	1	2.167	20.7	1	-1	-1	-1	-1	-1	1.517	10.5	-1	-1	2	0	1	0.583	0.017
124	0	1	11	0	1	1	1	0	0	1	2.167	20.7	1	-1	-1	-1	-1	-1	1.517	12	-1	-1	2	0	1	0.583	0.017
124	0	1	11	0	1	1	1	0	0	1	2.167	20.7	1	-1	-1	-1	-1	-1	1.517	13.5	-1	-1	2	0	1	0.583	0.017
124	0	1	11	0	1	1	1	0	0	1	2.167	20.7	1	-1	-1	-1	-1	-1	1.517	15	-1	-1	2	0	1	0.583	0.017
124	0	1	11	0	1	1	1	0	0	1	2	24.85	1	-1	-1	-1	-1	-1	1.517	15	-1	-1	1	0	1	0.583	0.017
124	0	1	11	0	1	1	1	0	0	1	1.833	22.75	1	-1	-1	-1	-1	-1	1.517	15	-1	-1	1	0	1	0.583	0.017
124	0	1	11	0	1	1	1	0	0	1	2.167	22.75	0	-1	-1	-1	-1	-1	1.517	15	-1	-1	1	0	1	0.583	0.017
125	1	0	1	0	4	1	0	1	1	0	2.333	10	2	0.083	0.167	0	0	1	2	12.5	0.017	1	-1	2	1	0.25	0.017
125	0	1	11	0	4	1	0	1	1	0	2.917	10	2	-1	-1	-1	-1	-1	2.017	7.5	-1	-1	2	2	1	0.25	0.017
125	0	1	11	0	4	1	0	1	1	0	2.917	10	2	-1	-1	-1	-1	-1	2.017	8.75	-1	-1	2	2	1	0.25	0.017
125	0	1	11	0	4	1	0	1	1	0	2.917	10	2	-1	-1	-1	-1	-1	2.017	10	-1	-1	2	2	1	0.25	0.017
125	0	1	11	0	4	1	0	1	1	0	2.917	10	2	-1	-1	-1	-1	-1	2.017	12.5	-1	-1	2	2	1	0.25	0.017
125	0	1	11	0	4	1	0	1	1	0	2.583	12	2	-1	-1	-1	-1	-1	2.017	12.5	-1	-1	2	2	1	0.25	0.017
125	0	1	11	0	4	1	0	1	1	0	2.917	10	2	-1	-1	-1	-1	-1	2.017	11.25	-1	-1	2	2	1	0.25	0.017
125	0	1	11	0	4	1	0	1	1	0	2.917	12	3	-1	-1	-1	-1	-1	2.017	12.5	-1	-1	1	2	1	0.25	0.017
126	1	0	1	1	1	0	0	1	1	1	1.75	45	1	0.167	0.167	0	1	0	1.75	12	0.05	0	-1	1	1	0.334	0.05
126	0	1	10	1	1	0	0	1	1	1	2.083	45	2	-1	-1	-1	-1	-1	1.8	18	-1	-1	1	1	1	0.333	0.05
126	0	1	10	1	1	0	0	1	1	1	2.083	45	2	-1	-1	-1	-1	-1	1.8	16.8	-1	-1	1	1	1	0.333	0.05
126	0	1	10	1	1	0	0	1	1	1	2.083	45	2	-1	-1	-1	-1	-1	1.8	15.6	-1	-1	1	1	1	0.333	0.05
126	0	1	10	1	1	0	0	1	1	1	2.083	45	2	-1	-1	-1	-1	-1	1.8	14.4	-1	-1	1	1	1	0.333	0.05
126	0	1	10	1	1	0	0	1	1	1	2.083	45	2	-1	-1	-1	-1	-1	1.8	13.2	-1	-1	1	1	1	0.333	0.05
126	0	1	10	1	1	0	0	1	1	1	2.083	45	2	-1	-1	-1	-1	-1	1.8	12	-1	-1	1	1	1	0.333	0.05
126	0	1	10	1	1	0	0	1	1	1	2.083	56.25	1	-1	-1	-1	-1	-1	1.8	12	-1	-1	1	1	1	0.333	0.05
126	0	1	10	1	1	0	0	1	1	1	2.583	56.25	1	-1	-1	-1	-1	-1	1.8	12	-1	-1	1	1	1	0.333	0.05
127	1	0	0	0	2	0	0	0	0	1	1.25	30	1	0.217	0.167	0	1	0	1.5	6.25	0.083	0	-1	1	0	0.384	0.083
127	0	1	10	0	2	0	0	0	0	1	1.3	24	0	-1	-1	-1	-1	-1	1.583	9.375	-1	-1	0	1	0	0.383	0.083
127	0	1	10	0	2	0	0	0	0	1	1.3	24	0	-1	-1	-1	-1	-1	1.583	8.75	-1	-1	0	1	0	0.383	0.083
127	0	1	10	0	2	0	0	0	0	1	1.3	24	0	-1	-1	-1	-1	-1	1.583	8.125	-1	-1	0	1	0	0.383	0.083
127	0	1	10	0	2	0	0	0	0	1	1.3	24	0	-1	-1	-1	-1	-1	1.583	7.5	-1	-1	0	1	0	0.383	0.083
127	0	1	10	0	2	0	0	0	0	1	1.3	24	0	-1	-1	-1	-1	-1	1.583	6.875	-1	-1	0	1	0	0.383	0.083
127	0	1	10	0	2	0	0	0	0	1	1.3	24	0	-1	-1	-1	-1	-1	1.583	6.25	-1	-1	0	1	0	0.383	0.083
127	0	1	10	0	2	0	0	0	0	1	1.633	18	0	-1	-1	-1	-1	-1	1.583	6.25	-1	-1	1	1	0	0.383	0.083
127	0	1	10	0	2	0	0	0	0	1	1.3	18	1	-1	-1	-1	-1	-1	1.583	6.25	-1	-1	1	1	0	0.383	0.083
128	1	0	1	0	1	0	0	0	0	0	2.5	36	1	0.167	0.75	1	1	0	2	14	0	1	-1	1	1	0.917	0
128	0	1	10	0	1	0	0	0	0	0	4.167	43.2	2	-1	-1	-1	-1	-1	2	12.6	-1	-1	1	1	1	0.917	0
128	0	1	10	0	1	0	0	0	0	0	4.167	50.4	1	-1	-1	-1	-1	-1	2	14	-1	-1	1	1	1	0.917	0
128	0	1	10	0	1	0	0	0	0	0	3.75	43.2	1	-1	-1	-1	-1	-1	2	14	-1	-1	2	1	1	0.917	0
128	0	1	11	0	1	0	0	0	0	0	4.167	43.2	2	-1	-1	-1	-1	-1	2	14	-1	-1	1	1	1	0.917	0
129	1	0	1	0	2	0	0	1	0	1	2.5	40	2	0.083	0.167	1	0	0	2	15	0.15	0	-1	2	1	0.25	0.15
129	0	1	10	0	2	0	0	1	0	1	2.75	40	2	-1	-1	-1	-1	-1	2.15	15	-1	-1	1	2	1	0.25	0.15
129	0	1	10	0	2	0	0	1	0	1	3.083	40	3	-1	-1	-1	-1	-1	2.15	15	-1	-1	1	2	1	0.25	0.15
129	0	1	10	0	2	0	0	1	0	1	3.5	46	3	-1	-1	-1	-1	-1	2.15	15	-1	-1	1	2	1	0.25	0.15
129	0	1	10	0	2	0	0	1	0	1	2.75	40	2	-1	-1	-1	-1	-1	2.15	18	-1	-1	1	2	1	0.25	0.15
129	0	1	10	0	2	0	0	1	0	1	2.75	40	2	-1	-1	-1	-1	-1	2.15	16.5	-1	-1	1	2	1	0.25	0.15
129	0	1	11	0	2	0	0	1	0	1	2.75	40	2	-1	-1	-1	-1	-1	2.15	19.5	-1	-1	1	2	1	0.25	0.15
130	1	0	0	0	2	1	1	0	0	0	1.5	36.2	1	0.333	0.033	0	1	0	1.083	20	0.5	1	-1	1	0	0.366	0.5
130	0	1	10	0	2	1	1	0	0	0	1.45	25.35	1	-1	-1	-1	-1	-1	1.583	30	-1	-1	1	1	0	0.367	0.5
130	0	1	10	0	2	1	1	0	0	0	1.45	25.35	1	-1	-1	-1	-1	-1	1.583	28	-1	-1	1	1	0	0.367	0.5
130	0	1	10	0	2	1	1	0	0	0	1.45	25.35	1	-1	-1	-1	-1	-1	1.583	26	-1	-1	1	1	0	0.367	0.5
130	0	1	10	0	2	1	1	0	0	0	1.45	25.35	1	-1	-1	-1	-1	-1	1.583	24	-1	-1	1	1	0	0.367	0.5
130	0	1	10	0	2	1	1	0	0	0	1.45	25.35	1	-1	-1	-1	-1	-1	1.583	22	-1	-1	1	1	0	0.367	0.5
130	0	1	10	0	2	1	1	0	0	0	1.45	25.35	1	-1	-1	-1	-1	-1	1.583	20	-1	-1	1	1	0	0.367	0.5
130	0	1	10	0	2	1	1	0	0	0	1.617	25.35	0	-1	-1	-1	-1	-1	1.583	20	-1	-1	1	1	0	0.367	0.5
130	0	1	10	0	2	1	1	0	0	0	1.617	30.75	1	-1	-1	-1	-1	-1	1.583	20	-1	-1	1	1	0	0.367	0.5
131	1	0	1	0	1	0	0	0	0	1	1.833	27	0	0.083	0.5	0	1	0	2.5	30	0.083	0	-1	0	1	0.583	0.083
131	0	1	11	0	1	0	0	0	0	1	3	37.8	0	-1	-1	-1	-1	-1	2.583	15	-1	-1	1	0	1	0.583	0.083
131	0	1	11	0	1	0	0	0	0	1	3	37.8	0	-1	-1	-1	-1	-1	2.583	18	-1	-1	1	0	1	0.583	0.083
131	0	1	11	0	1	0	0	0	0	1	3	37.8	0	-1	-1	-1	-1	-1	2.583	21	-1	-1	1	0	1	0.583	0.083
131	0	1	11	0	1	0	0	0	0	1	3	37.8	0	-1	-1	-1	-1	-1	2.583	24	-1	-1	1	0	1	0.583	0.083
131	0	1	11	0	1	0	0	0	0	1	3	37.8	0	-1	-1	-1	-1	-1	2.583	27	-1	-1	1	0	1	0.583	0.083
131	0	1	11	0	1	0	0	0	0	1	3	37.8	0	-1	-1	-1	-1	-1	2.583	30	-1	-1	1	0	1	0.583	0.083
131	0	1	11	0	1	0	0	0	0	1	3	32.4	1	-1	-1	-1	-1	-1	2.583	30	-1	-1	2	0	1	0.583	0.083
131	0	1	11	0	1	0	0	0	0	1	3	27	0	-1	-1	-1	-1	-1	2.583	30	-1	-1	1	0	1	0.583	0.083
131	0	1	11	0	1	0	0	0	0	1	2.667	27	0	-1	-1	-1	-1	-1	2.583	30	-1	-1	2	0	1	0.583	0.083
132	1	0	0	0	3	0	0	1	1	0	1.25	45	1	0.25	0.333	0	0	0	1.333	18.333	0.083	1	-1	1	0	0.583	0.083
132	0	1	10	0	3	0	0	1	1	0	1.667	45	1	-1	-1	-1	-1	-1	1.417	11	-1	-1	1	1	0	0.583	0.083
132	0	1	11	0	3	0	0	1	1	0	1.667	45	1	-1	-1	-1	-1	-1	1.417	12.833	-1	-1	1	1	0	0.583	0.083
132	0	1	11	0	3	0	0	1	1	0	1.667	45	1	-1	-1	-1	-1	-1	1.417	14.667	-1	-1	1	1	0	0.583	0.083
132	0	1	11	0	3	0	0	1	1	0	1.667	45	1	-1	-1	-1	-1	-1	1.417	16.5	-1	-1	1	1	0	0.583	0.083
